id,user,created_at,text,,,fav,RT,follower,follows
1.33189E+18,qf_shonkyboy_yk,2020/11/26 9:01,村本大輔交際 事務所否定せず https://t.co/l2iwIK8msh,,,2,0,208,484
1.33188E+18,BEAT_JIGEN,2020/11/26 8:55,めんどくさい事ばっか言ってるイメージしかなかったが優作さん美由紀さんの娘さんが惚れたのならば相当カッコいい人なんじゃないか。村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/Y1kHsqhX95,,,0,0,71,226
1.33188E+18,Takashi19720106,2020/11/26 8:49,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/SO94pmUZIS,,,1,4,25696,24344
1.33188E+18,miyudesuyo,2020/11/26 8:47,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/XPOLw3i4oc  |-`)あーなるほど。,,,2,0,943,567
1.33188E+18,inokori_3814,2020/11/26 8:45,松田ゆう姫、とんでもねーのに捕まったなウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/40m7n9TvMe,,,0,0,287,198
1.33188E+18,tim8121,2020/11/26 8:43,村本大輔交際 事務所否定せず#Yahooニュース https://t.co/zP1hxH1xlE,,,0,0,136,97
1.33188E+18,respectjaco,2020/11/26 8:39,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せずhttps://t.co/2HbMV2r33w。『本紙の取材に知人は「2人ははっきり自己主張するところが共通点。そこで意気投合したようだ」と語る』はっきりしない旧タイプの日本人よりはマシと思うが、思想は随分誤った方に偏向的だと思うぞ。w,,,0,0,3278,2991
1.33188E+18,syuwitch1191,2020/11/26 8:39,村本大輔交際 事務所否定せず https://t.co/F5DjUN0iGe https://t.co/G6e9mdmuJs,,,0,0,245,265
1.33188E+18,two29_510,2020/11/26 8:35,蓼食う虫も好き好き...てか村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/uR34c57sKQ,,,0,0,3223,3224
1.33188E+18,TheSokuhou,2020/11/26 8:32,村本大輔交際 事務所否定せず https://t.co/lmXc6UNKYs,,,0,0,3031,3021
1.33188E+18,pa_pa_ra,2020/11/26 8:31,NEWS 『村本大輔交際 事務所否定せず』 https://t.co/EK0xTLKzu2,,,7,0,11,85
1.33188E+18,angelfish7_,2020/11/26 8:30,NiziUのアヤカちゃん、歌が下手って件については音楽学校に行っていた私からみても下手かな〜って感じは否定できないけど、それならビジュアル担当として歌唱パートを減らしてダンスのほうに力を入れるとか、魅力を最大限に発揮するやり方があるはずよ事務所〜〜〜,,,1,0,801,682
1.33188E+18,sukomarumaru,2020/11/26 8:28,たかまつななか望月衣塑子か小泉今日子か東ちづるかと思ったら違った。いやほら室井裕月米山隆一という偉大なカップルがいますから。村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/WQKUKPjLf7,,,0,0,286,855
1.33188E+18,H_I_M_U_R_O,2020/11/26 8:27,この男を選んだ相手に納得🤣 #ウーマン村本 、#松田優作長女・ゆう姫と熱愛 　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/c4V2VK0wKk,,,0,0,889,888
1.33188E+18,Tenpura_Neat117,2020/11/26 8:27,村本大輔交際 事務所否定せず https://t.co/LpPxS122vM,,,0,0,866,432
1.33188E+18,stnlink,2020/11/26 8:27,村本大輔交際 事務所否定せず (YAHOO!ニュースより) https://t.co/aEhvSBqDCC  #ニュース,,,4,0,4232,4388
1.33188E+18,kazamidori_news,2020/11/26 8:26,村本大輔交際 事務所否定せずhttps://t.co/POxnCxnncY  #いいねした人全員フォロー,,,0,0,15752,15730
1.33188E+18,aizakiwakana,2020/11/26 8:21,村本大輔交際 事務所否定せず   https://t.co/Ifkbm7oWjV,,,0,0,4152,5001
1.33188E+18,sanusanu2000,2020/11/26 8:20,村本大輔交際 事務所否定せず   https://t.co/VmgxtLS5B3,,,0,0,23,62
1.33188E+18,morinohifumi123,2020/11/26 8:19,村本大輔交際 事務所否定せずhttps://t.co/GfZ2MvcE6D(RSS AutoPost),,,0,0,4781,4772
1.33187E+18,9mX5wpKpz4k7ejk,2020/11/26 8:13,村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/s8TV6fjxAq Yahooニュースにこんなの要るか？,,,0,0,9342,9247
1.33187E+18,akaomihiro,2020/11/26 8:12,村本大輔交際 事務所否定せず   https://t.co/Gtfaa1cL4h,,,0,0,2321,1836
1.33187E+18,entameflash,2020/11/26 8:05,村本大輔交際 事務所否定せず... https://t.co/eMBegVDen0,,,0,0,14404,14777
1.33187E+18,saitamatu,2020/11/26 8:05,村本大輔交際 事務所否定せず https://t.co/wNtcVnsyHy,,,81,27,911889,12
1.33187E+18,YahooNewsTopics,2020/11/26 8:03,【村本大輔交際 事務所否定せず】https://t.co/DEevrhTPpkウーマンラッシュアワーの村本大輔と故松田優作さんの長女でアーティストの松田ゆう姫の熱愛を女性セブンが報道。双方の所属事務所は「プライベートは本人に任せております」と交際を否定しなかった。2人の関係は急速に深まっているという。,,,4,3,3095,5003
1.33186E+18,GHynvs0ynDhOSMF,2020/11/26 7:27,@bSM2TC2coIKWrlM @jpinetree 私も桜問題では安倍、菅義偉事務所に1年間電話を入れ続けてきたが電話口のスタッフは「領収書を出せ」との私の問いに色を為して不正を否定し続けた！あれは何だったんだろう！有権者に嘘を言い続けた安倍晋三を絶対に許さない！,,,0,0,16,3
1.33186E+18,qbkh12895,2020/11/26 7:16,１１２６－１６ニュース　ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず  スポニチアネックス　男性（40)マイペースのマスコミ好き　女性（32)政治家のスポーツ好き,,,15,7,3095,5003
1.33185E+18,GHynvs0ynDhOSMF,2020/11/26 6:41,#安倍前首相の証人喚問を求めます桜を見る会問題で安倍晋三はじめ事務所スタッフ一同が1年間国民に嘘をつき通して来た！私も何度となく安倍事務所に領収書を出せと迫ったがその度に事務所スタッフは色めきたてて不正を否定していた！ずっと騙していたのだ！安倍事務所にガンガン抗議の声を届けよう,,,0,0,353,892
1.33184E+18,Mr_Chono_nWo,2020/11/26 6:03,@jk_nechan 初めから突然VTuberって中々いないと思う　事務所入ってる連中も元々それなりの数字持ってる奴とかだし　生主が事務所無しの個人でやってる人もいるけど　なので大体本人が否定してもバレバレ🤔,,,fav,RT,follower,follows
id,user,created_at,text,,,20,0,497,466
1.33183E+18,Mika_nicoru,2020/11/26 5:16,@CtNLuitUqPooHOl 素敵な作品を一緒に作り上げた共演者で他事務所の女優さんなら尚更否定しないと迷惑になるしね。,,,1,0,2503,1257
1.33181E+18,tetsumah,2020/11/26 4:16,"""最多のパターンは、会場のホテルとの契約を巡り、安倍事務所の関与を否定した答弁だ。安倍氏は前夜祭の参加者とホテルがそれぞれ契約していたと主張。""安倍氏の「事実と異なる国会答弁」33回、分析すると…三つのパターン - 毎日新聞 https://t.co/xp75mGaIdW",,,0,0,7188,7374
1.33181E+18,jimmyhoshi,2020/11/26 4:07,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス）#Yahooニュース https://t.co/lFwl64tSsz,,,0,0,818,850
1.33179E+18,gdpen1,2020/11/26 2:44,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/tgEHG7wiDt,,,0,0,24676,10631
1.33179E+18,Infoseeknews,2020/11/26 2:37,双方所属事務所“熱愛”否定せず https://t.co/X7LUmnqMkf,,,0,0,201,880
1.33176E+18,Hanged_Monster,2020/11/26 0:41,志井のツイートに草生やすbot、誰か開発して。「８００万円を事務所側が負担したことは事実か」と問われ、否定もできず、何も説明しようとしないwww　これは国会に招致するしかありませんwwwww https://t.co/B83WV6kDLR,,,3,2,5659,158
1.33176E+18,xxcalmo,2020/11/26 0:29,「最多のパターンは、会場のホテルとの契約を巡り、安倍事務所の関与を否定した答弁だ」。安倍晋三、国会を完全に愚弄している。同時期にコロナ禍が世界的広がりを見せるなか、自民はこれを拱手して看過し、あろうことか安倍のスキャンダルを吹き飛ばす「神風邪」だ、などとホザいていたわけである。 https://t.co/l0BpkCz3QZ,,,fav,RT,follower,follows
id,user,created_at,text,,,1,1,3265,2231
1.33173E+18,nishiy2006,2020/11/25 22:54,虚偽答弁？「後援会として支出ない」30回超…安倍氏、野党に説教の過去も - 毎日新聞 https://t.co/Dt3gHGuI7a 安倍事務所の秘書は「私が勝手に判断してやったことだ」と述べ、事実を安倍氏に伝えず、また安倍氏本人の関与を否定している。これをおかしいと思わなかったのか。黙認してたな。,,,0,0,2246,813
1.33173E+18,gyokaigamieru,2020/11/25 22:38,安倍氏は（略）会費についても会場入り口で安倍事務所職員が集金しホテル側に届け、参加者にはホテル名義の領収書をその場で渡したと説明している。ホテルからの明細書発行を否定していた↓https://t.co/ea7ZLkzoZ3,,,13,8,29,58
1.33172E+18,aya_karinn,2020/11/25 22:08,@tos冒険家と祭司に関する一連のツイートに感して補足・自身のツイートの表現に不備があり「公式の発表した事実」のような書き方になっていますが、情報源はeスポーツ事務所の企画チャネルです。紛らわしい書き方で大変申し訳ありません・個人的には否定も肯定もできないと考えます https://t.co/B32DIaQJT7,,,2,0,62,22
1.33168E+18,klz8As70S6i3LxZ,2020/11/25 19:28,@TK_Mitsuhashi @keipierremulot 大半の二重行政は維新が解消したが大学、港湾、迎賓機関、研究所海外事務所などの統合に府議会賛成市議会は反対と同じ自民でも考えが違い都構想反対派は市が広域行政から手を引く事を明確に否定している。つまり反対派が市長になれば再び成長戦略も観光もあらゆる二重行政は復活するからな,,,0,0,83,522
1.33163E+18,yamaokakuroe,2020/11/25 16:21,菅田将暉が大好きすぎるのですがやっぱりどう考えても、鼻が整形。タレントが事務所にとっての商品だとしたら、整形事実を否定する事は「誇大広告」とか景表法などに違反にはならないのかね。タレントビジネスはエンターテイメントとしてのファンタジーだからいいのかね。,,,260,98,77753,854
1.33161E+18,fuku_tetsu,2020/11/25 14:52,後半の映像は、今年の3月の予算委員会での安倍前総理との質疑です。虚偽記載と事務所の補填について明確に否定していますが、これが虚偽答弁、大嘘だったことは明らかです。かなり動揺している様子が窺えます。秘書やホテルに責任をなすりつけるのはやめてほしい。 https://t.co/PUaSMZ3nxc,,,0,0,50,4
1.3316E+18,QY016Fl2ZoHDRgU,2020/11/25 14:24,@_1997_taro_715 事務所が動かない限り彼自身の力じゃネット力は捻じ伏せれないので彼を支えて守れて拡散できるのはファンしかいないんですよね。彼のファンなら分かると思いますけど彼がああやって否定するのって相当だと思うんです。,,,309,152,51080,2932
1.3316E+18,konishihiroyuki,2020/11/25 14:16,菅総理は、桜を見る会の前夜祭について、安倍総理と同じ答弁を行っていた。これが虚偽答弁でなかったかを質問通告されているのに、「安倍総理にも安倍事務所にも確認していない」、「報道でしか知らない」などと繰り返した。自分の答弁責任を放棄し、国会を否定するとんでもない暴挙だ。 https://t.co/4MgmJNNsq5,,,0,0,428,771
1.33159E+18,k0512_t,2020/11/25 13:43,流石に不味いよね。。首相は知らなくて、事務所として負担してたってことになると、自ら否定してきた「忖度」の存在を暗に認めてることになっちゃうし。 https://t.co/b0lYD9hfZw,,,0,0,0,0
1.33158E+18,yshi1118,2020/11/25 12:39,@oppaikeda 本人と事務所が雑誌のインタビューにて事実無根と完全否定。,,,0,0,254,258
1.33157E+18,mzk0507yeonbin,2020/11/25 12:17,@beom_felix 韓国の事務所に所属してるってだけであって、全員日本人なんでねwwなんかみんなにじゅう、を否定してるわけじゃなくてKPOPっていってランキングに入ってくるのはえ？ってなる笑,,,0,0,2923,3312
1.33157E+18,juns43,2020/11/25 11:57,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,52,134
1.33157E+18,yumori1229,2020/11/25 11:53,『安倍事務所の秘書は「私が勝手に判断してやったことだ」と述べ、事実を安倍氏に伝えず、また安倍氏本人の関与を否定している。』自分の上司が不利になるような事を勝手にする秘書なんて存在するの？https://t.co/2fMKMKEZj4,,,0,0,626,343
1.33156E+18,TrendnewNow,2020/11/25 11:30,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,247,656
1.33156E+18,tomentosa_09,2020/11/25 11:27,好き嫌いは大切だけど、その観点だけで物事を安直に肯定したり否定するのはいただけないわちなみに私もごきぶりくんは嫌いよ。てめーこの間はよくも事務所に1人でｳｯｷｳｷにカレー温めたタイミングで現れやがったな,,,0,0,101,68
1.33156E+18,masaking3109,2020/11/25 11:15,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,191,276
1.33156E+18,aki_taked,2020/11/25 11:07,@CinnamonxJp 安倍さんの事務所が認めてるのに？安倍さんも否定できてないのに？じゃあ仮にどうなったら 出た といえるようになるの？,,,0,0,93,199
1.33155E+18,tant01,2020/11/25 11:00,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,583,155
1.33155E+18,tatuki_h,2020/11/25 10:58,「事務所職員が会場の受付で集金し、ホテル名義の領収書を手渡しし、集めた現金はそのままホテル側に渡した――。安倍氏はそうした手法を説明し、国会でも「収支報告書への記載は必要ない」と違法性を否定」→安倍氏の説明矛盾あらわ　領収書捜査で「桜」問題再浮上（朝日）https://t.co/lbl4NsWQIW,,,0,0,1719,1889
1.33155E+18,twtorendo,2020/11/25 10:44,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,2,0,248,70
1.33155E+18,tanuki68981016,2020/11/25 10:41,@RH8400 @epok900 @burukoburuko @tweetnn1 @PHaruma @1H7cdc53ctIR2dX @TOMO69068781 @2017jp_k 片っ端からしょっぴきたい🙌捜査してるの？っ本気に疑問ドラマ等世界なら正義ある警察像があるけど、現実はそうじゃない事、本当は前から気づいてたけど、スルーしてた😓一個人の独立後話だけでこんなにひた隠す事務所は異常Fさんスクープ時事務所全否定否定は出来るのに否定しないのが証拠,,,0,0,1965,2048
1.33155E+18,pot993,2020/11/25 10:30,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,1504,1543
1.33153E+18,urakeiba2011,2020/11/25 9:35,自動車CM起用見送り？伊藤健太郎の事件で山本舞香がとばっちりか。伊藤健太郎の自動車事故の影響について、週刊女性PRIMEが伝えた。交際が報じられていた山本舞香は、HONDAのCM出演が見送りになったとの声も。山本の所属事務所は「そのような事実はありません」と否定(メ｀ロ´)o,,,0,0,2065,3098
1.33151E+18,BigCatMan5,2020/11/25 8:20,小林麻耶いじめ「一切ございません」ＴＢＳ社長否定（日刊スポーツ）➡︎個人的な心象だけど、小林さんサイドにも、制作サイドにも、事務所側にも、局自体にも問題があったのでは？知らんけど。 https://t.co/OXNaf4qkll,,,1,0,43,326
1.33151E+18,wjsn_1secret,2020/11/25 8:12,賛否両論というか否定的な意見の方が多い気がするけど、あの新曲の形は事務所として最善を尽くした形だと思うけどね。もちろん尽くしただけであって、誰もが納得出来る形ではないんだけど。自分もちゃんと参加した楽曲でデビューしたい気持ちと待たせたくないって気持ちもあるだろうにミイヒが一番辛い,,,0,0,13,160
1.33149E+18,aboabo0206,2020/11/25 6:52,@piyopiyo_aster 貴女が事務所の名前を背負うには、貴方の持つものが他の方へのトラブルの要素となりうることは貴方自身も否定できませんよね。貴女が貴女らしく活動したいのであれば、個人で見返しましょう。成功したその時に、差別のない世界で素晴らしいゲームプレイを配信して欲しいです。,,,1,1,100,102
1.33149E+18,NgtDema,2020/11/25 6:30,【デマ１４】ファンと荻野の関係？荻野の所属事務所は荻野とファンとの個人交流を明確に否定している。ネットの迷探偵達が提示する証拠も嘘ばかり。https://t.co/kEc9dzwp0R,,,0,0,238,100
1.33148E+18,pazudora_ya,2020/11/25 5:55,小林麻耶の“司会降板”報道をTOKYO MXが否定「事実ではない」https://t.co/vCeDSAcKrO「一部報道で『番組降板』と伝えられているが事実ではない」「制作上の都合による出演見合わせ」今後の出演予定や番組内容については「検討中」前所属事務所も含めた契約の問題があるので、出演見合わせかな。,,,1,0,0,5
1.33147E+18,L71Cu,2020/11/25 5:46,頭を下げて欲しい。そしてしっかり謝罪をした上でアイドル活動をして欲しいな。紅白も騒がれたままじゃ出る意味あるのかな、さっくんが大好きだから事務所もちゃんと対応してあげて欲しいな。動画を見てて、さっくんは素敵な人だと私は思っているからこの件で人柄を否定されるようなことは,,,6,0,1951,1736
1.33147E+18,issunsakihahika,2020/11/25 5:41,安倍氏は国会などで、夕食会の費用について「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。安倍氏側、「桜を見る会」夕食会に5年で916万円負担#安倍晋三は有罪 https://t.co/VQjHrWZLNK,,,0,0,51,59
1.33147E+18,NENU_11k,2020/11/25 5:34,ヴァ、事務所に入って丸くなったり、お師さんの感情とか命を燃やして制作するスタイルが変わっちゃったり否定されたりしたらどうしようって思ってたけど杞憂でしたね,,,0,0,12,0
1.33147E+18,AFanWithNoName,2020/11/25 5:32,#堀北真希 は賢い。「円満退社」の建前上、事務所に反して自ら「引退」を否定することは得策ではない。だが逆に「引退」「辞める」と明言しないことで、事務所が主張する「引退」に疑問符がつく。実際、今回の件を「実質的には育児休業であり、いずれ活動を再開する」とみる芸能記者は少なくない。,,,1,0,173,719
1.33147E+18,k__m__k__m,2020/11/25 5:12,文春報道によれば #11月15日 は…😳・オータニの広報部長ら二人を議員会館の安倍事務所に呼び出して話し合いの場を持った・首相が桜を見る会についてぶら下がり会見をした・産経ニュースが「銀座久兵衛」の否定コメントを出した#桜を見る会 #桜を見る会を見る会 #ヒルカラナンデス https://t.co/wH6Wolbe6G,,,0,0,0,59
1.33146E+18,anaka_t96,2020/11/25 4:56,桜見る会 首相は責任を否定#Yahooニュース安倍前総理は完全にクロですね。どうせ事務所の責任にするんだと思います。 https://t.co/PwmCLOCem4,,,0,0,25,8
1.33146E+18,amxryyy,2020/11/25 4:33,そもそも事務所もレーベルも昔から黒い話はあるんだからそこ自体を否定して擁護してもあんまり意味ないんだよな〜SM担…実際に不自然な点があってかつ権力者達から寵愛を受けてると表に出てる以上疑われるのは当然というか…😅,,,0,0,0,33
1.33145E+18,Java_with,2020/11/25 3:50,上白石萌音がキッパリ否定しなかったのも結局アミューズが発表したBlu-rayの売り上げ見れば分かる結局のとこビジネスの為に付き合わされた最近の佐藤健のアイドル売りもYou Tubeも事務所の為にコロナで減った売り上げに使わされてる＃恋つづ,,,41,0,2635,880
1.33144E+18,teruozeimu,2020/11/25 3:49,「freeeから紹介された事務所なのにfreee使いにくいから（税理士が）と否定されてしまって困惑している」という話がありました。結構同じパターンあるんだろうな…。まぁ、そりゃfreeeさんにも苦情が行くわなと。認定アドバイザー制度の仕組み変えるのも正直うなずける話でした。,,,0,0,47,195
1.33144E+18,haru00440606,2020/11/25 3:44,niziuがアンチコメント見て傷つかない事だけを毎回祈ってる。ファンだって色々思う事はあって否定的な意見もあるけどさそれより応援もしてねぇ野次馬の馬鹿みたいな声を拾われたらと思うと心配なんだよね。文句を言うのは彼女達に対してでは無く事務所はまわりの大人達なんだよ,,,0,0,92,118
1.33143E+18,Team_Y_Blog,2020/11/25 3:06,「桜を見る会」懇親会安部事務所の費用の一部負担の関与が明らかになってきた国会での説明と異なる公職選挙法違反をめぐり公設秘書の独断か安部氏の容認かの判断になる最後は容認を否定し秘書の独断で幕引き?森友、加計問題とおなじでまた弱い立場の人が犠牲になるのか,,,0,0,110,64
1.33143E+18,jh4wby,2020/11/25 3:03,赤塚健裁判長名判決　中立的行為の共犯否定　軽油引取税　熊本地裁平成６年 - 岡本法律事務所のブログ https://t.co/u4wsB0kvvj,,,0,0,6,33
1.33142E+18,ageha_tobu,2020/11/25 1:55,安倍氏は国会などで、夕食会の費用について「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。明細書についてはホテルから発行がなかったと説明した。,,,7,2,2498,570
1.3314E+18,tommy_yht,2020/11/25 1:02,「安倍氏はこれまでに「事務所も後援会にも一切の入金や出金はない」と述べ、料金の補填を否定していた。ただ、安倍氏に対し秘書が虚偽の報告をし、補填を認めていることも判明した」なるほどね、安倍さんの知らぬ間に行われていたという事かhttps://t.co/Ja6STn7Kyb,,,2,0,3685,1082
1.3314E+18,asahi_Sugihara,2020/11/25 0:51,”安倍氏は国会などで、夕食会の費用について「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。明細書についてはホテルから発行がなかったと説明した“ https://t.co/ALjPmFQUMI,,,1,1,1749,2400
1.3314E+18,0MarcoRossi,2020/11/25 0:50,@Sankei_news ＞安倍氏はこれまでに「事務所も後援会にも一切の入金や出金はない」と述べ、料金の補填（公職選挙法違反）を否定していた。ただ、安倍氏に対し秘書が虚偽の報告をし、補填を認めていることも判明した＞前述のＯＢは「補填を知りながら記載していなかった担当者がいれば、罪（政治資金規正法違反）に https://t.co/xKWFNgtZ0u,,,0,0,1033,1230
1.3314E+18,kame_kichi77,2020/11/25 0:48,“　安倍氏はこれまでに「事務所も後援会にも一切の入金や出金はない」と述べ、料金の補填を否定していた。ただ、安倍氏に対し秘書が虚偽の報告をし、補填を認めていることも判明した。”,,,5,1,1526,580
1.3314E+18,tech_tech_o0,2020/11/25 0:41,@Kenty_muscle 俺もどっちも大好きなんですけど、ぶっちゃけ倉木さん側の事務所が二匹目のドジョウを狙ってたのは否定できないので、こういう世論だったのはまぁ納得なんですよね😓帰国子女でもないのにわざわざアメリカで先行デビューしたり、そもそもクッキー、マイキーだなんてだれも呼んでませんでしたしw https://t.co/3ouWV2V3O4,,,0,2,183,213
1.3314E+18,nananekohome,2020/11/25 0:32,安倍氏側、「桜を見る会」夕食会に5年で916万円負担 https://t.co/JepXrymy1m「安倍氏は国会などで～「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入支出は一切ない」と述べ収支報告書の記載も不要と～明細書についてはホテルから発行がなかったと説明」,,,0,0,502,75
1.33139E+18,fukutakecpa,2020/11/25 0:05,安倍氏は国会などで、夕食会の費用について「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。→ 都内有名ホテルで1人5千円の会費で飲み食い出来る訳ない。徹底調査を。 https://t.co/BVVQIXBflV,,,fav,RT,follower,follows
id,user,created_at,text,,,0,0,376,525
1.33139E+18,vfkdazn14,2020/11/24 23:51,"YUI - TOKYO , CHE.R.RY /  THE FIRST TAKE FES vol.2 supported by BRAVIA https://t.co/QbChXrnzuS事務所の売り出し方が気に入らなくて過去を否定して自ら歩み出してたけどもこの曲、すげー好きだから今でも歌ってくれることが素直に嬉しい。",,,2,1,11175,2934
1.33138E+18,tomioka_shiho,2020/11/24 23:20,&lt;&lt;安倍氏は国会などで、夕食会の費用について（中略）安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。明細書についてはホテルから発行がなかったと説明した&gt;&gt;&gt;安倍氏側、「桜を見る会」夕食会に5年で916万円負担 https://t.co/QNKsK2EY6x,,,3,0,3209,2308
1.33137E+18,rinkoro0503,2020/11/24 22:48,"""安倍事務所から誘われて前夜祭に参加した元市議は「料理はどこの立食でも出るような内容であり、5000円の会費で妥当と思っていた」としたうえで、「安倍さんはあれだけ国会で否定しているので、『知らなかった』で逃げるしかないでしょう」と話した""",,,83,40,37707,10915
1.33137E+18,tokyonewsroom,2020/11/24 22:45,【編集日誌1】「事務所側が補塡をしたという事実も全くない」。「桜を見る会」前夜の夕食会で費用を負担したのではと追及された安倍前首相は、こう否定しました。ところがホテルの領収書には計800万円の支払いが記録され、周辺も補塡を認めたそうです。事実なら、うそをついていたことになります。 https://t.co/Grllp4EBRc,,,3,0,69,130
1.33137E+18,ZrfbX7OahdWzXN6,2020/11/24 22:34,調停で自弁をお願いする人が多いみたいだな。僕も無料相談で弁護士事務所に5件くらい相談に行った結果。弁護士は、裏で繋がってるんだと感じた。　連れ去り反対する弁護士なんか今は、少ない否定したら、事務所が離婚ビジネスが出来なくなる。,,,0,0,113,0
1.33136E+18,verne18280208,2020/11/24 22:23,安倍晋三前首相の後援会が｢桜を見る会｣前日に主催した夕食会で､会場の東京都内のホテル側への支払総額の一部を安倍氏側が補填したものの､政治資金収支報告書に記載していなかったことが分かった｡安倍氏は国会答弁で補填を否定したが､事務所の秘書が安倍氏に虚偽の報告をしたという｡,,,14,1,0,0
1.33136E+18,bsggsss,2020/11/24 22:13,niziuの作られた流行感はなんとかしたほうがいいと思うけどなあ　ファンから見てもゴリ押しは否定できないから一般の飽きたという感情は全く不思議じゃないし事務所はもっと考えたほうがいい一発屋のように消費し切るような売り出し方をされていて応援する側としてはモヤりますね,,,0,0,186,32
1.33134E+18,jomonsugi10000,2020/11/24 20:43,じー‥「安倍氏は国会などで、夕食会の費用について「ホテル側が設定した額を参加者が支払った」と安倍氏側の負担を否定。「事務所や後援会の収入、支出は一切ない」と述べ、収支報告書の記載も不要とした。明細書についてはホテルから発行がなかったと説明した。」‥ https://t.co/wsJroLFI2o,,,7,0,120,6
1.3313E+18,RnG9d2GpzcM7nb2,2020/11/24 17:59,"事務所だけでなくファンがそうさせてる節もあるし、アイドルって改めて""そういうものだよね""ってことを突きつけられるって意味。否定はしない。身体やパフォーマンスは愚か、一挙手一投足が全てファンに消費され続ける世界で、どう生きるかってことだし、本人がそれを望まないなら辞めるしかないよね。",,,0,0,1,26
1.33129E+18,e5tqcNK7Wr4JxbJ,2020/11/24 17:33,@bighit_pen 本人たちの力量が関係してることは否定してません、その本人たちの力量を考慮してスケジュールを組むのが事務所の仕事ですそれが出来てないから事務所が悪いと言ってますアイドルなんだからとにかく依頼を受けろ！なんて言っててはアイドルも衰退しますよ、そんな仕事やりたい人いなくなります,,,15,15,3952,332
1.33125E+18,soonsoul,2020/11/24 14:41,失礼なやっちゃなw”安倍事務所から誘われて前夜祭に参加した元市議は「料理はどこの立食でも出るような内容であり、5000円の会費で妥当と思っていた」としたうえで、「安倍さんはあれだけ国会で否定しているので、『知らなかった』で逃げるしかないでしょう」と話した。”,,,0,0,43,129
